5 11 3 11
0 4 0 4
3 152 136 231
2 22 9 22
0 2 0 2
2 2 1 3
2 7 6 7
0 1 0 1
2 3 1 4
0 1 0 1
1 5 8 13
2 179 109 231
0 2 0 2
3 2 2 2
2 196 92 231
0 2 0 2
2 5 3 5
0 7 0 7
1 2 1 3
0 1 0 1
1 218 70 231
0 2 0 2
2 1 3 4
1 1 1 2
1 2 4 3
1 2 1 3
3 191 97 231
1 5 1 5
0 1 0 1
1 71 217 231
3 31 7 31
2 5 2 6
0 2 0 2
0 1 0 1
1 3 2 3
2 1 2 1
3 1 2 2
0 2 0 2
2 4 3 4
1 2 1 3
1 1 1 2
2 27 8 27
0 1 0 1
0 1 0 1
0 3 0 3
0 1 0 1
1 183 105 231
1 3 1 3
2 6 2 6
0 3 0 3
1 19 1 20
0 1 0 1
0 2 0 2
2 2 1 2
1 2 2 2
1 14 1 15
1 4 3 7
1 27 7 34
3 189 99 231
4 29 6 29
0 11 0 11
0 1 0 1
0 2 0 2
2 1 1 2
1 3 1 4
0 3 0 3
0 2 0 2
0 1 0 1
2 9 3 9
0 2 0 2
0 3 0 3
5 9 3 9
1 5 1 5
2 13 15 15
1 4 7 4
0 3 0 3
0 2 0 2
0 3 0 3
1 33 255 231
1 3 1 3
0 4 0 4
0 3 0 3
0 4 0 4
0 7 0 7
5 2 2 2
0 2 0 2
0 3 0 3
3 5 2 5
0 4 0 4
1 2 1 2
0 2 0 2
1 30 3 33
0 3 0 3
2 208 80 231
2 10 10 11
0 2 0 2
0 2 0 2
5 161 127 231
0 2 0 2
4 5 5 5
1 1 1 2
2 104 184 231
0 2 0 2
2 4 18 20
0 2 0 2
0 3 0 3
1 3 1 4
0 2 0 2
1 2 2 3
0 2 0 2
0 3 0 3
3 9 2 9
0 1 0 1
1 3 285 231
1 2 1 3
0 2 0 2
1 5 1 5
0 3 0 3
0 2 0 2
2 2 1 3
0 3 0 3
0 2 0 2
0 1 0 1
0 3 0 3
0 3 0 3
1 6 14 20
0 3 0 3
0 2 0 2
0 2 0 2
4 32 6 32
0 2 0 2
0 1 0 1
0 1 0 1
4 9 4 9
1 10 1 11
3 10 7 10
0 2 0 2
1 6 11 17
1 6 4 6
3 2 1 2
0 2 0 2
2 3 8 8
3 8 3 8
1 1 1 1
0 3 0 3
0 2 0 2
1 5 1 5
1 2 1 2
0 7 0 7
0 3 0 3
1 1 3 1
3 147 141 231
2 5 5 5
2 54 20 54
0 1 0 1
2 1 1 2
0 2 0 2
0 5 0 5
0 1 0 1
1 31 3 34
2 5 9 13
1 192 96 231
0 1 0 1
2 95 193 231
2 3 3 3
0 2 0 2
0 3 0 3
0 3 0 3
0 4 0 4
1 4 1 4
0 4 0 4
0 5 0 5
0 1 0 1
1 25 263 231
3 31 11 31
0 2 0 2
0 1 0 1
2 1 3 2
0 3 0 3
1 5 1 6
0 3 0 3
0 1 0 1
0 2 0 2
1 7 2 7
2 5 3 6
3 5 9 8
2 73 215 231
0 1 0 1
0 2 0 2
0 1 0 1
0 3 0 3
0 8 0 8
0 4 0 4
2 6 6 7
0 2 0 2
1 3 6 3
0 3 0 3
2 10 9 10
2 6 3 6
2 1 2 2
0 3 0 3
0 2 0 2
1 2 1 2
0 3 0 3
0 1 0 1
2 5 2 6
0 1 0 1
1 20 1 21
1 5 3 5
0 1 0 1
1 4 1 4
0 1 0 1
0 2 0 2
0 1 0 1
1 157 43 162
2 2 2 3
0 2 0 2
0 1 0 1
0 4 0 4
0 3 0 3
0 3 0 3
0 1 0 1
1 2 5 2
1 217 71 231
0 1 0 1
2 6 2 6
2 1 1 2
1 15 6 15
1 32 256 231
0 7 0 7
0 1 0 1
0 2 0 2
4 2 1 3
1 188 100 231
0 2 0 2
0 1 0 1
1 1 3 4
0 1 0 1
0 1 0 1
0 1 0 1
2 5 2 5
1 4 4 4
1 195 93 231
1 69 219 231
0 1 0 1
2 2 1 2
0 1 0 1
1 2 1 3
2 5 1 5
0 2 0 2
1 2 1 2
0 2 0 2
0 5 0 5
2 5 6 5
1 3 6 8
1 1 1 1
1 2 1 3
4 3 2 3
2 3 3 3
1 2 1 2
0 4 0 4
2 2 1 3
1 18 2 20
4 3 2 3
3 78 14 78
0 4 0 4
1 3 4 3
0 3 0 3
1 2 2 2
1 8 1 9
2 50 238 231
0 1 0 1
0 4 0 4
0 1 0 1
0 2 0 2
0 6 0 6
2 5 3 5
3 170 118 231
0 9 0 9
0 1 0 1
3 7 3 7
0 2 0 2
1 8 5 13
3 28 8 28
0 3 0 3
0 1 0 1
1 2 1 3
1 5 3 6
2 115 173 231
1 28 6 33
0 4 0 4
0 2 0 2
2 2 3 4
0 3 0 3
1 7 3 7
0 1 0 1
0 3 0 3
1 6 3 6
0 4 0 4
0 2 0 2
1 203 85 231
0 2 0 2
0 2 0 2
2 174 114 231
0 3 0 3
2 2 1 3
0 2 0 2
5 11 7 11
4 6 5 6
3 7 4 7
1 3 1 4
0 1 0 1
0 2 0 2
1 4 5 9
0 1 0 1
3 4 3 4
2 10 5 10
2 2 1 2
3 8 7 8
0 2 0 2
2 4 3 4
0 1 0 1
0 1 0 1
1 2 1 3
1 2 7 8
1 3 1 3
0 3 0 3
3 54 18 54
0 4 0 4
0 1 0 1
0 3 0 3
0 2 0 2
1 208 47 217
0 2 0 2
3 3 3 4
0 1 0 1
0 3 0 3
1 4 2 5
0 1 0 1
5 4 4 4
2 8 4 8
0 5 0 5
0 2 0 2
1 2 1 2
2 62 226 231
0 3 0 3
6 1 4 3
1 4 1 4
1 6 1 6
0 1 0 1
0 1 0 1
0 4 0 4
0 1 0 1
1 3 4 3
0 1 0 1
0 1 0 1
0 3 0 3
0 1 0 1
0 2 0 2
0 2 0 2
0 3 0 3
3 5 2 5
3 8 3 8
0 2 0 2
0 3 0 3
2 2 1 3
0 2 0 2
1 2 2 4
3 2 3 3
0 2 0 2
0 1 0 1
1 5 4 5
0 4 0 4
0 3 0 3
3 84 204 231
1 7 6 13
0 4 0 4
1 205 50 217
0 3 0 3
1 2 3 2
0 1 0 1
1 67 221 231
0 1 0 1
4 3 3 4
1 4 1 4
2 2 2 3
4 2 3 3
3 6 4 6
0 3 0 3
1 4 1 4
0 3 0 3
1 2 1 3
0 1 0 1
0 3 0 3
1 18 16 34
1 2 1 3
0 7 0 7
1 32 2 34
4 40 15 40
0 1 0 1
0 1 0 1
1 1 1 2
1 2 1 2
5 64 224 231
4 4 2 4
1 3 1 3
0 2 0 2
0 1 0 1
0 1 0 1
0 4 0 4
0 3 0 3
0 4 0 4
0 2 0 2
0 4 0 4
2 4 2 4
1 28 6 34
1 19 2 21
0 19 0 19
0 3 0 3
2 81 207 231
3 2 3 2
3 6 5 6
1 11 2 13
0 3 0 3
3 15 8 15
1 19 269 231
0 4 0 4
0 4 0 4
0 1 0 1
0 3 0 3
2 146 142 231
1 4 1 4
2 1 2 3
5 16 13 16
5 7 8 8
1 13 8 21
3 105 183 231
2 5 5 7
2 1 3 3
1 2 4 5
2 2 1 2
0 14 0 14
1 3 1 3
2 2 4 3
3 3 2 3
9 188 19 189
2 2 7 3
1 2 2 2
0 2 0 2
0 1 0 1
1 1 1 2
1 13 275 231
0 1 0 1
1 2 2 4
2 1 5 3
4 202 56 217
3 88 200 231
2 2 3 3
2 6 3 6
2 8 2 8
0 2 0 2
0 2 0 2
1 10 1 11
0 2 0 2
2 138 150 231
2 3 8 6
1 1 2 2
0 1 0 1
1 2 1 3
1 7 2 7
2 2 5 7
1 22 1 23
0 5 0 5
0 1 0 1
0 1 0 1
1 3 1 3
0 2 0 2
0 2 0 2
1 1 1 1
0 3 0 3
1 3 1 4
4 9 7 9
0 1 0 1
0 1 0 1
0 2 0 2
0 1 0 1
1 3 1 3
1 8 5 9
0 1 0 1
0 17 0 17
3 5 3 5
2 2 2 2
0 1 0 1
0 1 0 1
0 2 0 2
1 2 2 2
0 5 0 5
0 1 0 1
0 3 0 3
0 1 0 1
0 3 0 3
3 7 4 7
0 2 0 2
4 122 166 231
0 1 0 1
4 159 129 231
1 4 7 11
2 3 4 3
3 6 2 6
0 1 0 1
0 2 0 2
2 78 21 78
2 2 1 2
0 2 0 2
0 10 0 10
4 23 11 23
0 2 0 2
1 3 1 3
0 1 0 1
0 3 0 3
2 18 10 18
1 6 1 6
0 2 0 2
1 2 2 2
0 5 0 5
2 2 3 3
1 2 1 3
0 1 0 1
0 7 0 7
0 2 0 2
1 4 4 7
0 1 0 1
0 2 0 2
3 4 2 4
3 5 1 5
1 2 1 2
0 2 0 2
1 223 65 231
1 1 1 2
0 3 0 3
1 1 1 2
2 1 1 2
2 3 4 4
0 8 0 8
1 3 1 4
0 4 0 4
1 3 2 3
2 4 2 4
2 3 1 3
2 8 5 8
0 1 0 1
0 2 0 2
1 7 2 8
2 3 4 4
0 4 0 4
0 3 0 3
0 3 0 3
0 2 0 2
1 1 1 2
0 1 0 1
2 3 3 4
0 4 0 4
0 2 0 2
0 3 0 3
0 3 0 3
2 3 2 3
1 1 1 2
1 5 1 5
0 3 0 3
1 1 1 2
0 1 0 1
0 1 0 1
0 3 0 3
4 151 137 231
0 3 0 3
0 3 0 3
0 1 0 1
0 2 0 2
1 4 3 4
1 12 276 231
3 51 36 51
3 3 2 3
0 2 0 2
0 6 0 6
0 2 0 2
1 2 1 3
4 3 2 4
0 2 0 2
0 1 0 1
0 3 0 3
1 1 1 2
0 2 0 2
0 1 0 1
0 1 0 1
1 1 1 2
0 1 0 1
0 1 0 1
0 1 0 1
1 3 1 4
0 2 0 2
1 1 1 2
2 6 3 6
4 5 3 5
0 1 0 1
0 1 0 1
2 3 7 9
0 2 0 2
3 5 3 5
1 1 2 3
3 5 7 5
1 1 1 1
1 5 1 5
1 1 3 2
1 4 2 4
0 1 0 1
0 2 0 2
0 2 0 2
1 5 1 6
1 1 1 2
0 2 0 2
2 231 57 231
1 4 10 13
2 5 3 5
0 1 0 1
1 2 1 2
0 2 0 2
1 1 1 2
0 3 0 3
3 134 154 231
1 33 1 34
0 1 0 1
0 1 0 1
1 1 1 1
2 1 3 3
1 2 1 3
5 2 4 3
1 1 1 2
2 5 2 5
1 5 3 5
0 2 0 2
2 95 27 95
1 2 1 3
0 2 0 2
0 4 0 4
1 1 1 2
1 2 1 3
0 2 0 2
1 2 1 3
0 2 0 2
0 1 0 1
0 2 0 2
1 6 2 6
1 3 1 4
1 3 1 4
1 4 1 4
2 3 3 3
0 2 0 2
1 6 1 6
